fund_name,symbol,position_date,fund_price,reference_price,price_difference
Report-of-Gohen.07-31-2023,CFG,,31.84,,
Report-of-Gohen.07-31-2023,ADBE,,546.17,,
Report-of-Gohen.07-31-2023,CHTR,,405.19,,
Report-of-Gohen.07-31-2023,ATO,,120.94,,
Report-of-Gohen.07-31-2023,AMT,,190.31,,
Report-of-Gohen.07-31-2023,REG,,65.53,,
Report-of-Gohen.07-31-2023,PHM,,84.39,,
Report-of-Gohen.07-31-2023,WMT,,159.29,,
Report-of-Gohen.07-31-2023,SPG,,124.6,,
Report-of-Gohen.07-31-2023,RJF,,110.07,,
Report-of-Gohen.07-31-2023,RTX,,87.32,,
Report-of-Gohen.07-31-2023,META,,318.6,,
Report-of-Gohen.07-31-2023,AJG,,214.8,,
Report-of-Gohen.07-31-2023,NEM,,42.92,,
Report-of-Gohen.07-31-2023,LYV,,87.75,,
Report-of-Gohen.07-31-2023,AOS,,72.32,,
Report-of-Gohen.07-31-2023,ABC,,186.41,,
Report-of-Gohen.07-31-2023,PFE,,36.06,,
Report-of-Gohen.07-31-2023,TRV,,172.61,,
Report-of-Gohen.07-31-2023,LH,,213.21,,
Report-of-Gohen.07-31-2023,PNW,,82.82,,
Report-of-Gohen.07-31-2023,KMI,,17.71,,
Report-of-Gohen.07-31-2023,PRU,,95.19,,
Report-of-Gohen.07-31-2023,LIN,,390.67,,
Report-of-Gohen.07-31-2023,ALGN,,377.89,,
Report-of-Gohen.07-31-2023,WHR,,142.4,,
Report-of-Gohen.07-31-2023,FR0013410552,,120.18,,
Report-of-Gohen.07-31-2023,CA135087G997,,131.83,,
Report-of-Gohen.07-31-2023,GB00BNNGP882,,213.04,,
Report-of-Gohen.07-31-2023,AU000XCLWAF4,,155.71,,
Report-of-Gohen.07-31-2023,GB00B128DH60,,207.51,,
Report-of-Gohen.07-31-2023,FR0000188799,,209.31,,
Report-of-Gohen.07-31-2023,DE0001030575,,181.53,,
Report-of-Gohen.07-31-2023,US912828B253,,126.21,,
Report-of-Gohen.07-31-2023,SE0005703550,,123.16,,
Report-of-Gohen.07-31-2023,GB00B0CNHZ09,,451.56,,
Report-of-Gohen.07-31-2023,GB00B3Y1JG82,,165.31,,
Report-of-Gohen.07-31-2023,IT0004735152,,140.42,,
Report-of-Gohen.07-31-2023,US912810SG40,,155.92,,
Report-of-Gohen.07-31-2023,GB00BN65R313,,146.7,,
Report-of-Gohen.07-31-2023,CA135087VS05,,206.81,,
Report-of-Gohen.07-31-2023,GB00BD9MZZ71,,326.02,,
Report-of-Gohen.07-31-2023,FR0013519253,,113.87,,
Report-of-Gohen.07-31-2023,NL0009446418,,170.69,,
Report-of-Gohen.07-31-2023,CA135087K940,,97.75,,
Report-of-Gohen.07-31-2023,AU0000XCLWV6,,161.35,,
Report-of-Gohen.07-31-2023,DK0009923807,,104.62,,
Report-of-Gohen.07-31-2023,US912810QF84,,195.95,,
Report-of-Gohen.07-31-2023,BE0000331406,,163.82,,
Report-of-Gohen.07-31-2023,JP1400131L54,,92.62,,
Report-of-Gohen.07-31-2023,USDCURR,,,,
Report-of-Gohen.08-31-2022,HRL,,49.02,,
Report-of-Gohen.08-31-2022,CTSH,,62.06,,
Report-of-Gohen.08-31-2022,MRNA,,132.27,,
Report-of-Gohen.08-31-2022,PANW,,185.6,,
Report-of-Gohen.08-31-2022,LVS,,37.5,,
Report-of-Gohen.08-31-2022,CB,,185.84,,
Report-of-Gohen.08-31-2022,AAP,,162.78,,
Report-of-Gohen.08-31-2022,ROL,,33.32,,
Report-of-Gohen.08-31-2022,DD,,54.56,,
Report-of-Gohen.08-31-2022,DGX,,122.83,,
Report-of-Gohen.08-31-2022,TFX,,224.93,,
Report-of-Gohen.08-31-2022,MGM,,32.64,,
Report-of-Gohen.08-31-2022,IPG,,26.95,,
Report-of-Gohen.08-31-2022,STX,,63.84,,
Report-of-Gohen.08-31-2022,CPT,,124.09,,
Report-of-Gohen.08-31-2022,HPE,,13.17,,
Report-of-Gohen.08-31-2022,NTRS,,91.87,,
Report-of-Gohen.08-31-2022,NTAP,,69.99,,
Report-of-Gohen.08-31-2022,KR,,46.87,,
Report-of-Gohen.08-31-2022,VTRS,,9.12,,
Report-of-Gohen.08-31-2022,CFG,,34.97,,
Report-of-Gohen.08-31-2022,ADBE,,373.44,,
Report-of-Gohen.08-31-2022,CHTR,,412.63,,
Report-of-Gohen.08-31-2022,ATO,,110.54,,
Report-of-Gohen.08-31-2022,AMT,,246.49,,
Report-of-Gohen.08-31-2022,REG,,58.32,,
Report-of-Gohen.08-31-2022,PHM,,40.16,,
Report-of-Gohen.08-31-2022,WMT,,130.55,,
Report-of-Gohen.08-31-2022,SPG,,95.69,,
Report-of-Gohen.08-31-2022,RJF,,102.71,,
Report-of-Gohen.08-31-2022,RTX,,87.59,,
Report-of-Gohen.08-31-2022,META,,162.93,,
Report-of-Gohen.08-31-2022,AJG,,179.57,,
Report-of-Gohen.08-31-2022,NEM,,39.56,,
Report-of-Gohen.08-31-2022,LYV,,90.36,,
Report-of-Gohen.08-31-2022,AOS,,55.14,,
Report-of-Gohen.08-31-2022,ABC,,144.87,,
Report-of-Gohen.08-31-2022,PFE,,43.48,,
Report-of-Gohen.08-31-2022,TRV,,158.19,,
Report-of-Gohen.08-31-2022,LH,,190.83,,
Report-of-Gohen.08-31-2022,PNW,,71.98,,
Report-of-Gohen.08-31-2022,KMI,,17.2,,
Report-of-Gohen.08-31-2022,PRU,,90.87,,
Report-of-Gohen.08-31-2022,LIN,,278.65,,
Report-of-Gohen.08-31-2022,ALGN,,243.7,,
Report-of-Gohen.08-31-2022,WHR,,148.8,,
Report-of-Gohen.08-31-2022,FR0013410552,,120.56,,
Report-of-Gohen.08-31-2022,CA135087G997,,131.75,,
Report-of-Gohen.08-31-2022,GB00BNNGP882,,213.09,,
Report-of-Gohen.08-31-2022,AU000XCLWAF4,,156.28,,
Report-of-Gohen.08-31-2022,GB00B128DH60,,207.93,,
Report-of-Gohen.08-31-2022,FR0000188799,,209.91,,
Report-of-Gohen.08-31-2022,DE0001030575,,181.87,,
Report-of-Gohen.08-31-2022,US912828B253,,126.48,,
Report-of-Gohen.08-31-2022,SE0005703550,,123.35,,
Report-of-Gohen.08-31-2022,GB00B0CNHZ09,,451.65,,
Report-of-Gohen.08-31-2022,GB00B3Y1JG82,,165.65,,
Report-of-Gohen.08-31-2022,IT0004735152,,140.96,,
Report-of-Gohen.08-31-2022,US912810SG40,,156.0,,
Report-of-Gohen.08-31-2022,GB00BN65R313,,146.83,,
Report-of-Gohen.08-31-2022,CA135087VS05,,207.44,,
Report-of-Gohen.08-31-2022,GB00BD9MZZ71,,326.19,,
Report-of-Gohen.08-31-2022,FR0013519253,,114.21,,
Report-of-Gohen.08-31-2022,NL0009446418,,171.12,,
Report-of-Gohen.08-31-2022,CA135087K940,,97.76,,
Report-of-Gohen.08-31-2022,AU0000XCLWV6,,161.95,,
Report-of-Gohen.08-31-2022,DK0009923807,,104.92,,
Report-of-Gohen.08-31-2022,US912810QF84,,196.15,,
Report-of-Gohen.08-31-2022,BE0000331406,,164.26,,
Report-of-Gohen.08-31-2022,JP1400131L54,,92.66,,
Report-of-Gohen.08-31-2022,USDCURR,,,,
Report-of-Gohen.08-31-2023,HRL,,40.15,,
Report-of-Gohen.08-31-2023,CTSH,,70.47,,
Report-of-Gohen.08-31-2023,MRNA,,106.01,,
Report-of-Gohen.08-31-2023,PANW,,218.88,,
Report-of-Gohen.08-31-2023,LVS,,54.13,,
Report-of-Gohen.08-31-2023,CB,,202.58,,
Report-of-Gohen.08-31-2023,AAP,,62.71,,
Report-of-Gohen.08-31-2023,ROL,,41.0,,
Report-of-Gohen.08-31-2023,DD,,74.1,,
Report-of-Gohen.08-31-2023,DGX,,127.19,,
Report-of-Gohen.08-31-2023,TFX,,220.07,,
Report-of-Gohen.08-31-2023,MGM,,43.26,,
Report-of-Gohen.08-31-2023,IPG,,31.17,,
Report-of-Gohen.08-31-2023,STX,,66.86,,
Report-of-Gohen.08-31-2023,CPT,,111.66,,
Report-of-Gohen.08-31-2023,HPE,,16.6,,
Report-of-Gohen.08-31-2023,NTRS,,67.43,,
Report-of-Gohen.08-31-2023,NTAP,,75.29,,
Report-of-Gohen.08-31-2023,KR,,47.86,,
Report-of-Gohen.08-31-2023,VTRS,,10.64,,
Report-of-Gohen.08-31-2023,CFG,,26.86,,
Report-of-Gohen.08-31-2023,ADBE,,520.17,,
Report-of-Gohen.08-31-2023,CHTR,,459.12,,
Report-of-Gohen.08-31-2023,ATO,,116.85,,
Report-of-Gohen.08-31-2023,AMT,,173.49,,
Report-of-Gohen.08-31-2023,REG,,61.11,,
Report-of-Gohen.08-31-2023,PHM,,80.79,,
Report-of-Gohen.08-31-2023,WMT,,157.67,,
Report-of-Gohen.08-31-2023,SPG,,113.56,,
Report-of-Gohen.08-31-2023,RJF,,95.86,,
Report-of-Gohen.08-31-2023,RTX,,83.1,,
Report-of-Gohen.08-31-2023,META,,326.12,,
Report-of-Gohen.08-31-2023,AJG,,230.61,,
Report-of-Gohen.08-31-2023,NEM,,37.75,,
Report-of-Gohen.08-31-2023,LYV,,86.59,,
Report-of-Gohen.08-31-2023,AOS,,71.45,,
Report-of-Gohen.08-31-2023,ABC,,179.54,,
Report-of-Gohen.08-31-2023,PFE,,35.48,,
Report-of-Gohen.08-31-2023,TRV,,163.68,,
Report-of-Gohen.08-31-2023,LH,,209.15,,
Report-of-Gohen.08-31-2023,PNW,,78.37,,
Report-of-Gohen.08-31-2023,KMI,,17.35,,
Report-of-Gohen.08-31-2023,PRU,,94.4,,
Report-of-Gohen.08-31-2023,LIN,,387.95,,
Report-of-Gohen.08-31-2023,ALGN,,318.41,,
Report-of-Gohen.08-31-2023,WHR,,132.87,,
Report-of-Gohen.08-31-2023,FR0013410552,,120.2,,
Report-of-Gohen.08-31-2023,CA135087G997,,131.54,,
Report-of-Gohen.08-31-2023,GB00BNNGP882,,212.81,,
Report-of-Gohen.08-31-2023,AU000XCLWAF4,,155.53,,
Report-of-Gohen.08-31-2023,GB00B128DH60,,207.74,,
Report-of-Gohen.08-31-2023,FR0000188799,,209.31,,
Report-of-Gohen.08-31-2023,DE0001030575,,181.37,,
Report-of-Gohen.08-31-2023,US912828B253,,126.49,,
Report-of-Gohen.08-31-2023,SE0005703550,,123.1,,
Report-of-Gohen.08-31-2023,GB00B0CNHZ09,,451.06,,
Report-of-Gohen.08-31-2023,GB00B3Y1JG82,,165.49,,
Report-of-Gohen.08-31-2023,IT0004735152,,140.55,,
Report-of-Gohen.08-31-2023,US912810SG40,,155.7,,
Report-of-Gohen.08-31-2023,GB00BN65R313,,146.61,,
Report-of-Gohen.08-31-2023,CA135087VS05,,206.66,,
Report-of-Gohen.08-31-2023,GB00BD9MZZ71,,325.74,,
Report-of-Gohen.08-31-2023,FR0013519253,,113.93,,
Report-of-Gohen.08-31-2023,NL0009446418,,170.74,,
Report-of-Gohen.08-31-2023,CA135087K940,,97.76,,
Report-of-Gohen.08-31-2023,AU0000XCLWV6,,161.21,,
Report-of-Gohen.08-31-2023,DK0009923807,,104.61,,
Report-of-Gohen.08-31-2023,US912810QF84,,195.76,,
Report-of-Gohen.08-31-2023,BE0000331406,,163.87,,
Report-of-Gohen.08-31-2023,JP1400131L54,,92.7,,
Report-of-Gohen.08-31-2023,USDCURR,,,,
Report-of-Gohen.09-30-2022,HRL,,44.3,,
Report-of-Gohen.09-30-2022,CTSH,,56.43,,
Report-of-Gohen.09-30-2022,MRNA,,118.25,,
Report-of-Gohen.09-30-2022,PANW,,163.79,,
Report-of-Gohen.09-30-2022,LVS,,37.39,,
Report-of-Gohen.09-30-2022,CB,,179.56,,
Report-of-Gohen.09-30-2022,AAP,,152.25,,
Report-of-Gohen.09-30-2022,ROL,,34.23,,
Report-of-Gohen.09-30-2022,DD,,49.42,,
Report-of-Gohen.09-30-2022,DGX,,120.27,,
Report-of-Gohen.09-30-2022,TFX,,200.28,,
Report-of-Gohen.09-30-2022,MGM,,29.72,,
Report-of-Gohen.09-30-2022,IPG,,24.96,,
Report-of-Gohen.09-30-2022,STX,,51.33,,
Report-of-Gohen.09-30-2022,CPT,,116.25,,
Report-of-Gohen.09-30-2022,HPE,,11.7,,
Report-of-Gohen.09-30-2022,NTRS,,83.31,,
Report-of-Gohen.09-30-2022,NTAP,,60.02,,
Report-of-Gohen.09-30-2022,KR,,42.78,,
Report-of-Gohen.09-30-2022,VTRS,,8.14,,
Report-of-Gohen.09-30-2022,CFG,,32.75,,
Report-of-Gohen.09-30-2022,ADBE,,275.2,,
Report-of-Gohen.09-30-2022,CHTR,,303.35,,
Report-of-Gohen.09-30-2022,ATO,,99.3,,
Report-of-Gohen.09-30-2022,AMT,,208.31,,
Report-of-Gohen.09-30-2022,REG,,52.16,,
Report-of-Gohen.09-30-2022,PHM,,37.18,,
Report-of-Gohen.09-30-2022,WMT,,127.74,,
Report-of-Gohen.09-30-2022,SPG,,85.66,,
Report-of-Gohen.09-30-2022,RJF,,97.59,,
Report-of-Gohen.09-30-2022,RTX,,79.89,,
Report-of-Gohen.09-30-2022,META,,135.68,,
Report-of-Gohen.09-30-2022,AJG,,169.81,,
Report-of-Gohen.09-30-2022,NEM,,40.74,,
Report-of-Gohen.09-30-2022,LYV,,76.04,,
Report-of-Gohen.09-30-2022,AOS,,47.45,,
Report-of-Gohen.09-30-2022,ABC,,133.77,,
Report-of-Gohen.09-30-2022,PFE,,42.06,,
Report-of-Gohen.09-30-2022,TRV,,150.78,,
Report-of-Gohen.09-30-2022,LH,,173.5,,
Report-of-Gohen.09-30-2022,PNW,,61.62,,
Report-of-Gohen.09-30-2022,KMI,,15.62,,
Report-of-Gohen.09-30-2022,PRU,,81.4,,
Report-of-Gohen.09-30-2022,LIN,,266.68,,
Report-of-Gohen.09-30-2022,ALGN,,207.11,,
Report-of-Gohen.09-30-2022,WHR,,128.1,,
Report-of-Gohen.09-30-2022,FR0013410552,,120.02,,
Report-of-Gohen.09-30-2022,CA135087G997,,131.65,,
Report-of-Gohen.09-30-2022,GB00BNNGP882,,212.66,,
Report-of-Gohen.09-30-2022,AU000XCLWAF4,,155.43,,
Report-of-Gohen.09-30-2022,GB00B128DH60,,207.09,,
Report-of-Gohen.09-30-2022,FR0000188799,,209.01,,
Report-of-Gohen.09-30-2022,DE0001030575,,181.3,,
Report-of-Gohen.09-30-2022,US912828B253,,126.21,,
Report-of-Gohen.09-30-2022,SE0005703550,,122.98,,
Report-of-Gohen.09-30-2022,GB00B0CNHZ09,,450.74,,
Report-of-Gohen.09-30-2022,GB00B3Y1JG82,,164.97,,
Report-of-Gohen.09-30-2022,IT0004735152,,140.33,,
Report-of-Gohen.09-30-2022,US912810SG40,,156.01,,
Report-of-Gohen.09-30-2022,GB00BN65R313,,146.46,,
Report-of-Gohen.09-30-2022,CA135087VS05,,206.27,,
Report-of-Gohen.09-30-2022,GB00BD9MZZ71,,325.45,,
Report-of-Gohen.09-30-2022,FR0013519253,,113.74,,
Report-of-Gohen.09-30-2022,NL0009446418,,170.51,,
Report-of-Gohen.09-30-2022,CA135087K940,,97.56,,
Report-of-Gohen.09-30-2022,AU0000XCLWV6,,161.05,,
Report-of-Gohen.09-30-2022,DK0009923807,,104.48,,
Report-of-Gohen.09-30-2022,US912810QF84,,196.08,,
Report-of-Gohen.09-30-2022,BE0000331406,,163.67,,
Report-of-Gohen.09-30-2022,JP1400131L54,,92.5,,
Report-of-Gohen.09-30-2022,USDCURR,,,,
Report-of-Gohen.10-31-2022,HRL,,45.54,,
Report-of-Gohen.10-31-2022,CTSH,,61.16,,
Report-of-Gohen.10-31-2022,MRNA,,150.33,,
Report-of-Gohen.10-31-2022,PANW,,171.59,,
Report-of-Gohen.10-31-2022,LVS,,37.88,,
Report-of-Gohen.10-31-2022,CB,,212.15,,
Report-of-Gohen.10-31-2022,AAP,,184.96,,
Report-of-Gohen.10-31-2022,ROL,,41.53,,
Report-of-Gohen.10-31-2022,DD,,56.09,,
Report-of-Gohen.10-31-2022,DGX,,141.57,,
Report-of-Gohen.10-31-2022,TFX,,213.3,,
Report-of-Gohen.10-31-2022,MGM,,35.57,,
Report-of-Gohen.10-31-2022,IPG,,29.05,,
Report-of-Gohen.10-31-2022,STX,,47.88,,
Report-of-Gohen.10-31-2022,CPT,,112.45,,
Report-of-Gohen.10-31-2022,HPE,,13.94,,
Report-of-Gohen.10-31-2022,NTRS,,82.13,,
Report-of-Gohen.10-31-2022,NTAP,,67.72,,
Report-of-Gohen.10-31-2022,KR,,46.24,,
Report-of-Gohen.10-31-2022,VTRS,,9.68,,
Report-of-Gohen.10-31-2022,CFG,,38.99,,
Report-of-Gohen.10-31-2022,ADBE,,318.5,,
Report-of-Gohen.10-31-2022,CHTR,,367.62,,
Report-of-Gohen.10-31-2022,ATO,,103.88,,
Report-of-Gohen.10-31-2022,AMT,,202.49,,
Report-of-Gohen.10-31-2022,REG,,58.62,,
Report-of-Gohen.10-31-2022,PHM,,39.65,,
Report-of-Gohen.10-31-2022,WMT,,140.18,,
Report-of-Gohen.10-31-2022,SPG,,104.02,,
Report-of-Gohen.10-31-2022,RJF,,116.67,,
Report-of-Gohen.10-31-2022,RTX,,92.53,,
Report-of-Gohen.10-31-2022,META,,93.16,,
Report-of-Gohen.10-31-2022,AJG,,185.54,,
Report-of-Gohen.10-31-2022,NEM,,41.02,,
Report-of-Gohen.10-31-2022,LYV,,79.61,,
Report-of-Gohen.10-31-2022,AOS,,53.82,,
Report-of-Gohen.10-31-2022,ABC,,155.4,,
Report-of-Gohen.10-31-2022,PFE,,44.75,,
Report-of-Gohen.10-31-2022,TRV,,181.55,,
Report-of-Gohen.10-31-2022,LH,,187.94,,
Report-of-Gohen.10-31-2022,PNW,,65.02,,
Report-of-Gohen.10-31-2022,KMI,,17.28,,
Report-of-Gohen.10-31-2022,PRU,,99.82,,
Report-of-Gohen.10-31-2022,LIN,,294.15,,
Report-of-Gohen.10-31-2022,ALGN,,194.3,,
Report-of-Gohen.10-31-2022,WHR,,131.36,,
Report-of-Gohen.10-31-2022,FR0013410552,,120.18,,
Report-of-Gohen.10-31-2022,CA135087G997,,131.53,,
Report-of-Gohen.10-31-2022,GB00BNNGP882,,213.42,,
Report-of-Gohen.10-31-2022,AU000XCLWAF4,,155.75,,
Report-of-Gohen.10-31-2022,GB00B128DH60,,207.04,,
Report-of-Gohen.10-31-2022,FR0000188799,,209.19,,
Report-of-Gohen.10-31-2022,DE0001030575,,181.11,,
Report-of-Gohen.10-31-2022,US912828B253,,126.37,,
Report-of-Gohen.10-31-2022,SE0005703550,,123.41,,
Report-of-Gohen.10-31-2022,GB00B0CNHZ09,,452.36,,
Report-of-Gohen.10-31-2022,GB00B3Y1JG82,,164.94,,
Report-of-Gohen.10-31-2022,IT0004735152,,140.66,,
Report-of-Gohen.10-31-2022,US912810SG40,,155.75,,
Report-of-Gohen.10-31-2022,GB00BN65R313,,146.73,,
Report-of-Gohen.10-31-2022,CA135087VS05,,206.46,,
Report-of-Gohen.10-31-2022,GB00BD9MZZ71,,326.34,,
Report-of-Gohen.10-31-2022,FR0013519253,,113.99,,
Report-of-Gohen.10-31-2022,NL0009446418,,170.85,,
Report-of-Gohen.10-31-2022,CA135087K940,,97.66,,
Report-of-Gohen.10-31-2022,AU0000XCLWV6,,161.37,,
Report-of-Gohen.10-31-2022,DK0009923807,,104.56,,
Report-of-Gohen.10-31-2022,US912810QF84,,195.71,,
Report-of-Gohen.10-31-2022,BE0000331406,,163.94,,
Report-of-Gohen.10-31-2022,JP1400131L54,,92.64,,
Report-of-Gohen.10-31-2022,USDCURR,,,,
Report-of-Gohen.11-30-2022,HRL,,46.08,,
Report-of-Gohen.11-30-2022,CTSH,,61.4,,
Report-of-Gohen.11-30-2022,MRNA,,175.91,,
Report-of-Gohen.11-30-2022,PANW,,169.9,,
Report-of-Gohen.11-30-2022,LVS,,46.68,,
Report-of-Gohen.11-30-2022,CB,,216.79,,
Report-of-Gohen.11-30-2022,AAP,,147.04,,
Report-of-Gohen.11-30-2022,ROL,,40.04,,
Report-of-Gohen.11-30-2022,DD,,69.47,,
Report-of-Gohen.11-30-2022,DGX,,149.64,,
Report-of-Gohen.11-30-2022,TFX,,233.11,,
Report-of-Gohen.11-30-2022,MGM,,36.86,,
Report-of-Gohen.11-30-2022,IPG,,33.79,,
Report-of-Gohen.11-30-2022,STX,,51.08,,
Report-of-Gohen.11-30-2022,CPT,,117.1,,
Report-of-Gohen.11-30-2022,HPE,,16.39,,
Report-of-Gohen.11-30-2022,NTRS,,90.66,,
Report-of-Gohen.11-30-2022,NTAP,,66.1,,
Report-of-Gohen.11-30-2022,KR,,48.36,,
Report-of-Gohen.11-30-2022,VTRS,,10.65,,
Report-of-Gohen.11-30-2022,CFG,,40.82,,
Report-of-Gohen.11-30-2022,ADBE,,344.93,,
Report-of-Gohen.11-30-2022,CHTR,,391.29,,
Report-of-Gohen.11-30-2022,ATO,,117.93,,
Report-of-Gohen.11-30-2022,AMT,,216.23,,
Report-of-Gohen.11-30-2022,REG,,64.35,,
Report-of-Gohen.11-30-2022,PHM,,44.4,,
Report-of-Gohen.11-30-2022,WMT,,150.12,,
Report-of-Gohen.11-30-2022,SPG,,114.0,,
Report-of-Gohen.11-30-2022,RJF,,115.45,,
Report-of-Gohen.11-30-2022,RTX,,96.9,,
Report-of-Gohen.11-30-2022,META,,118.1,,
Report-of-Gohen.11-30-2022,AJG,,197.47,,
Report-of-Gohen.11-30-2022,NEM,,46.01,,
Report-of-Gohen.11-30-2022,LYV,,72.76,,
Report-of-Gohen.11-30-2022,AOS,,59.67,,
Report-of-Gohen.11-30-2022,ABC,,169.24,,
Report-of-Gohen.11-30-2022,PFE,,48.6,,
Report-of-Gohen.11-30-2022,TRV,,186.81,,
Report-of-Gohen.11-30-2022,LH,,204.6,,
Report-of-Gohen.11-30-2022,PNW,,75.77,,
Report-of-Gohen.11-30-2022,KMI,,18.23,,
Report-of-Gohen.11-30-2022,PRU,,103.68,,
Report-of-Gohen.11-30-2022,LIN,,332.85,,
Report-of-Gohen.11-30-2022,ALGN,,196.66,,
Report-of-Gohen.11-30-2022,WHR,,140.89,,
Report-of-Gohen.11-30-2022,FR0013410552,,120.6,,
Report-of-Gohen.11-30-2022,CA135087G997,,132.17,,
Report-of-Gohen.11-30-2022,GB00BNNGP882,,213.99,,
Report-of-Gohen.11-30-2022,AU000XCLWAF4,,156.37,,
Report-of-Gohen.11-30-2022,GB00B128DH60,,208.77,,
Report-of-Gohen.11-30-2022,FR0000188799,,210.21,,
Report-of-Gohen.11-30-2022,DE0001030575,,182.2,,
Report-of-Gohen.11-30-2022,US912828B253,,126.45,,
Report-of-Gohen.11-30-2022,SE0005703550,,123.33,,
Report-of-Gohen.11-30-2022,GB00B0CNHZ09,,453.56,,
Report-of-Gohen.11-30-2022,GB00B3Y1JG82,,166.31,,
Report-of-Gohen.11-30-2022,IT0004735152,,140.89,,
Report-of-Gohen.11-30-2022,US912810SG40,,156.24,,
Report-of-Gohen.11-30-2022,GB00BN65R313,,147.4,,
Report-of-Gohen.11-30-2022,CA135087VS05,,207.65,,
Report-of-Gohen.11-30-2022,GB00BD9MZZ71,,327.52,,
Report-of-Gohen.11-30-2022,FR0013519253,,114.24,,
Report-of-Gohen.11-30-2022,NL0009446418,,171.18,,
Report-of-Gohen.11-30-2022,CA135087K940,,97.98,,
Report-of-Gohen.11-30-2022,AU0000XCLWV6,,162.02,,
Report-of-Gohen.11-30-2022,DK0009923807,,105.06,,
Report-of-Gohen.11-30-2022,US912810QF84,,196.38,,
Report-of-Gohen.11-30-2022,BE0000331406,,164.36,,
Report-of-Gohen.11-30-2022,JP1400131L54,,92.53,,
Report-of-Gohen.11-30-2022,USDCURR,,,,
Report-of-Gohen.12-31-2022,HRL,,44.66,,
Report-of-Gohen.12-31-2022,CTSH,,56.44,,
Report-of-Gohen.12-31-2022,MRNA,,179.62,,
Report-of-Gohen.12-31-2022,PANW,,139.54,,
Report-of-Gohen.12-31-2022,LVS,,47.9,,
Report-of-Gohen.12-31-2022,CB,,218.62,,
Report-of-Gohen.12-31-2022,AAP,,144.7,,
Report-of-Gohen.12-31-2022,ROL,,36.18,,
Report-of-Gohen.12-31-2022,DD,,67.62,,
Report-of-Gohen.12-31-2022,DGX,,154.18,,
Report-of-Gohen.12-31-2022,TFX,,248.55,,
Report-of-Gohen.12-31-2022,MGM,,33.53,,
Report-of-Gohen.12-31-2022,IPG,,32.76,,
Report-of-Gohen.12-31-2022,STX,,51.43,,
Report-of-Gohen.12-31-2022,CPT,,109.76,,
Report-of-Gohen.12-31-2022,HPE,,15.71,,
Report-of-Gohen.12-31-2022,NTRS,,86.91,,
Report-of-Gohen.12-31-2022,NTAP,,58.72,,
Report-of-Gohen.12-31-2022,KR,,43.83,,
Report-of-Gohen.12-31-2022,VTRS,,10.75,,
Report-of-Gohen.12-31-2022,CFG,,37.92,,
Report-of-Gohen.12-31-2022,ADBE,,336.53,,
Report-of-Gohen.12-31-2022,CHTR,,339.1,,
Report-of-Gohen.12-31-2022,ATO,,109.95,,
Report-of-Gohen.12-31-2022,AMT,,208.59,,
Report-of-Gohen.12-31-2022,REG,,61.15,,
Report-of-Gohen.12-31-2022,PHM,,45.3,,
Report-of-Gohen.12-31-2022,WMT,,140.18,,
Report-of-Gohen.12-31-2022,SPG,,113.85,,
Report-of-Gohen.12-31-2022,RJF,,105.93,,
Report-of-Gohen.12-31-2022,RTX,,99.06,,
Report-of-Gohen.12-31-2022,META,,120.34,,
Report-of-Gohen.12-31-2022,AJG,,187.47,,
Report-of-Gohen.12-31-2022,NEM,,46.29,,
Report-of-Gohen.12-31-2022,LYV,,69.74,,
Report-of-Gohen.12-31-2022,AOS,,56.23,,
Report-of-Gohen.12-31-2022,ABC,,164.3,,
Report-of-Gohen.12-31-2022,PFE,,49.68,,
Report-of-Gohen.12-31-2022,TRV,,185.45,,
Report-of-Gohen.12-31-2022,LH,,200.16,,
Report-of-Gohen.12-31-2022,PNW,,73.57,,
Report-of-Gohen.12-31-2022,KMI,,17.24,,
Report-of-Gohen.12-31-2022,PRU,,95.45,,
Report-of-Gohen.12-31-2022,LIN,,323.79,,
Report-of-Gohen.12-31-2022,ALGN,,210.9,,
Report-of-Gohen.12-31-2022,WHR,,136.01,,
Report-of-Gohen.12-31-2022,FR0013410552,,120.26,,
Report-of-Gohen.12-31-2022,CA135087G997,,132.01,,
Report-of-Gohen.12-31-2022,GB00BNNGP882,,213.1,,
Report-of-Gohen.12-31-2022,AU000XCLWAF4,,155.75,,
Report-of-Gohen.12-31-2022,GB00B128DH60,,207.71,,
Report-of-Gohen.12-31-2022,FR0000188799,,209.53,,
Report-of-Gohen.12-31-2022,DE0001030575,,181.75,,
Report-of-Gohen.12-31-2022,US912828B253,,126.4,,
Report-of-Gohen.12-31-2022,SE0005703550,,123.08,,
Report-of-Gohen.12-31-2022,GB00B0CNHZ09,,451.68,,
Report-of-Gohen.12-31-2022,GB00B3Y1JG82,,165.47,,
Report-of-Gohen.12-31-2022,IT0004735152,,140.54,,
Report-of-Gohen.12-31-2022,US912810SG40,,156.24,,
Report-of-Gohen.12-31-2022,GB00BN65R313,,146.89,,
Report-of-Gohen.12-31-2022,CA135087VS05,,207.08,,
Report-of-Gohen.12-31-2022,GB00BD9MZZ71,,326.28,,
Report-of-Gohen.12-31-2022,FR0013519253,,113.92,,
Report-of-Gohen.12-31-2022,NL0009446418,,170.77,,
Report-of-Gohen.12-31-2022,CA135087K940,,97.74,,
Report-of-Gohen.12-31-2022,AU0000XCLWV6,,161.34,,
Report-of-Gohen.12-31-2022,DK0009923807,,104.73,,
